,Timestamp,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
2004,257413.0452552,-42.821998596191406,-648.6129760742188,-744.8099975585938,3552.5,-5145.0,-1461.25,364.79998779296875,-121.5999984741211,194.55999755859375
2005,257413.0778035,-48.494998931884766,-653.9810180664062,-749.0189819335938,3430.0,-4865.0,-2738.75,355.67999267578125,-110.95999908447266,215.83999633789062
2006,257413.1348946,-50.507999420166016,-662.5819702148438,-744.6270141601562,1557.5,-5442.5,-2196.25,360.239990234375,-121.5999984741211,203.67999267578125
2007,257413.1808534,-51.36199951171875,-662.7039794921875,-747.7990112304688,1023.75,-5617.5,-1785.0,346.55999755859375,-126.16000366210938,200.63999938964844
2008,257413.2122413,-53.25299835205078,-663.1309814453125,-742.7969970703125,-192.5,-5608.75,-1155.0,354.1600036621094,-114.0,200.63999938964844
2009,257413.2641633,-93.08599853515625,-650.9920043945312,-740.2960205078125,-761.25,-5390.0,-6177.5,349.6000061035156,-120.08000183105469,211.27999877929688
2010,257413.3227036,-103.5780029296875,-613.35498046875,-632.2650146484375,-2642.5,2957.5,-13028.75,346.55999755859375,-106.4000015258789,190.0
2011,257413.4096959,-1127.5240478515625,-81.3740005493164,-459.4519958496094,-14393.75,81663.75,116261.25,370.8800048828125,-120.08000183105469,205.1999969482422
2012,257413.4358122,-1007.2930297851562,-1013.0269775390625,390.7659912109375,286247.5,286685.0,286685.0,304.0,-171.75999450683594,276.6400146484375
2013,257413.4849543,-112.54499816894531,-1704.218017578125,117.3030014038086,101578.75,258396.25,273621.25,145.9199981689453,-145.9199981689453,440.79998779296875
2014,257413.5141668,-193.3699951171875,-1095.376953125,-396.8659973144531,190050.0,72161.25,186725.0,65.36000061035156,-208.24000549316406,507.67999267578125
2015,257413.5626883,-594.6279907226562,-977.5859985351562,-335.7439880371094,-98087.5,105621.25,128275.0,24.31999969482422,-139.83999633789062,527.4400024414062
2016,257413.6235388,-739.8079833984375,-576.8159790039062,-634.52197265625,-133315.0,119428.75,164893.75,-53.20000076293945,-214.32000732421875,533.52001953125
2017,257413.662506,-689.4219970703125,-1103.06298828125,-1022.1160278320312,-128353.75,177458.75,62247.5,-133.75999450683594,-252.32000732421875,516.7999877929688
2018,257413.7296499,-502.6400146484375,-525.8809814453125,-1211.2769775390625,-279982.5,180740.0,-86528.75,-202.16000366210938,-355.67999267578125,469.67999267578125
2019,257413.7691782,455.05999755859375,122.427001953125,-476.7760009765625,-37852.5,169076.25,-246741.25,-208.24000549316406,-480.32000732421875,369.3599853515625
2020,257413.8367913,540.52099609375,-818.010009765625,-1078.6629638671875,58896.25,32077.5,-20912.5,-180.8800048828125,-414.9599914550781,471.20001220703125
2021,257413.8679799,333.1820068359375,-0.8539999723434448,-954.406005859375,-286685.0,-25830.0,12950.0,-182.39999389648438,-486.3999938964844,386.0799865722656
2022,257413.9134407,-113.7040023803711,570.1669921875,-52.948001861572266,149642.5,13641.25,-21866.25,-164.16000366210938,-553.280029296875,326.79998779296875
2023,257413.9698114,-16.714000701904297,270.4129943847656,-259.4939880371094,286685.0,93100.0,-22522.5,-167.1999969482422,-445.3599853515625,436.239990234375
2024,257414.0138908,863.5770263671875,693.0819702148438,-207.33900451660156,71951.25,134032.5,-65773.75,-164.16000366210938,-408.8800048828125,456.0
2025,257414.0844873,-185.56199645996094,-1998.60400390625,-371.06298828125,-119367.5,-286685.0,286685.0,-144.39999389648438,-120.08000183105469,574.5599975585938
2026,257414.1256919,-832.2839965820312,-934.2760009765625,-666.9130249023438,-286685.0,-29592.5,286685.0,-56.2400016784668,-174.8000030517578,573.0399780273438
2027,257414.1862337,-1624.06396484375,430.72100830078125,-313.78399658203125,213018.75,286081.25,-279168.75,-60.79999923706055,-460.55999755859375,418.0
2028,257414.2175739,80.76399993896484,313.47900390625,840.39697265625,286685.0,286685.0,-286685.0,-214.32000732421875,-136.8000030517578,582.1599731445312
2029,257414.269525,1998.60400390625,-1342.85400390625,-78.3239974975586,-286685.0,-183190.0,182061.25,-335.9200134277344,-112.4800033569336,544.1599731445312
2030,257414.3216684,-685.39599609375,1775.0389404296875,582.1229858398438,143351.25,-286685.0,77717.5,-121.5999984741211,-428.6400146484375,443.8399963378906
2031,257414.3628267,-1966.030029296875,-1043.8929443359375,648.552001953125,286685.0,96775.0,-145381.25,-1.5199999809265137,-282.7200012207031,524.4000244140625
2032,257414.432985,1523.780029296875,1215.9739990234375,799.343994140625,-286685.0,286685.0,-286685.0,-335.9200134277344,-322.239990234375,468.1600036621094
2033,257414.4636298,0.0,1686.2230224609375,1998.60400390625,286685.0,-286685.0,209641.25,-361.760009765625,-533.52001953125,300.9599914550781
2034,257414.5418737,-1998.60400390625,-295.1180114746094,1685.18603515625,-199351.25,-286685.0,286685.0,103.36000061035156,-240.16000366210938,498.55999755859375
2035,257414.5727109,-1400.803955078125,1997.75,1998.60400390625,286685.0,286685.0,-134260.0,-188.47999572753906,-475.760009765625,372.3999938964844
2036,257414.6352457,382.10400390625,-771.1619873046875,1958.0999755859375,-143360.0,255473.75,112017.5,-401.2799987792969,-507.67999267578125,287.2799987792969
2037,257414.6996547,-1998.60400390625,1932.7239990234375,1998.60400390625,149826.25,-286685.0,67812.5,-33.439998626708984,-518.3200073242188,343.5199890136719
2038,257414.721802,0.0,1837.625,1998.60400390625,143351.25,275327.5,-21437.5,95.76000213623047,-442.32000732421875,354.1600036621094
2039,257414.7909763,1529.27001953125,-878.5830078125,-1289.844970703125,28070.0,286685.0,-272098.75,-454.4800109863281,-279.67999267578125,469.67999267578125
2040,257414.8397238,-1998.60400390625,-1011.0750122070312,-1049.199951171875,-286685.0,286685.0,-286685.0,162.63999938964844,-545.6799926757812,-31.920000076293945
2041,257414.8910697,-1467.050048828125,-1627.4189453125,1128.1949462890625,286685.0,-121808.75,-143360.0,177.83999633789062,202.16000366210938,481.8399963378906
2042,257414.9306327,-145.24099731445312,-354.1659851074219,-325.6180114746094,286685.0,286685.0,286685.0,267.5199890136719,381.5199890136719,200.63999938964844
2043,257414.9774322,-42.39500045776367,-1998.60400390625,-494.64898681640625,-286685.0,-286685.0,286685.0,369.3599853515625,-150.47999572753906,269.0400085449219
2044,257415.0215934,-190.38099670410156,-1704.279052734375,1421.116943359375,-286685.0,-286685.0,-286685.0,-629.280029296875,-30.399999618530273,-211.27999877929688
2045,257415.0685425,-1743.135986328125,868.5789794921875,-716.5059814453125,286685.0,-286685.0,-286685.0,-342.0,-294.8800048828125,525.9199829101562
2046,257415.1396215,-1093.1810302734375,-1832.7449951171875,-537.6539916992188,-286667.5,-286685.0,10578.75,404.32000732421875,-120.08000183105469,297.9200134277344
2047,257415.1796906,-312.197998046875,-1998.60400390625,-570.8989868164062,-229985.0,-7586.25,-286685.0,428.6400146484375,3.0399999618530273,145.9199981689453
2048,257415.2753971,-1452.22705078125,-1171.7490234375,1471.4420166015625,31841.25,-146763.75,-217507.5,364.79998779296875,88.16000366210938,241.67999267578125
2049,257415.3284202,-281.14898681640625,-689.2999877929688,182.32899475097656,284401.25,41650.0,-3132.5,317.67999267578125,171.75999450683594,145.9199981689453
2050,257415.4054625,-402.11199951171875,-1759.5450439453125,-156.46499633789062,283500.0,-8128.75,286685.0,358.7200012207031,135.27999877929688,66.87999725341797
2051,257415.4349209,-61.97600173950195,-1509.1400146484375,-204.71600341796875,168070.0,155671.25,127093.75,375.44000244140625,24.31999969482422,33.439998626708984
2052,257415.4571879,-178.5469970703125,-1095.1939697265625,-129.625,23196.25,286685.0,239942.5,358.7200012207031,-13.680000305175781,115.5199966430664
2053,257415.4800141,35.5629997253418,-890.5999755859375,408.6390075683594,106426.25,286588.75,-59176.25,275.1199951171875,-69.91999816894531,270.55999755859375
2054,257415.5321915,-190.13699340820312,-1269.89794921875,-73.19999694824219,35525.0,286685.0,65756.25,168.72000122070312,-27.360000610351562,369.3599853515625
2055,257415.6026477,-64.53800201416016,-1216.7060546875,-66.1240005493164,57120.0,286685.0,-258142.5,66.87999725341797,18.239999771118164,427.1199951171875
2056,257415.6248926,-179.15699768066406,-1141.8590087890625,47.51900100708008,179830.0,243941.25,-154691.25,-126.16000366210938,83.5999984741211,425.6000061035156
2057,257415.7475445,-1325.10302734375,-1619.7939453125,-1367.071044921875,286685.0,258501.25,-182883.75,-240.16000366210938,150.47999572753906,389.1199951171875
2058,257415.7955759,-141.64199829101562,-867.968994140625,38.06399917602539,-82398.75,-37738.75,164657.5,-442.32000732421875,220.39999389648438,170.24000549316406
2059,257415.8363881,43.066001892089844,-919.0869750976562,-123.40299987792969,-181606.25,-121038.75,110836.25,-389.1199951171875,232.55999755859375,250.8000030517578
2060,257415.8629044,-54.8390007019043,-794.219970703125,68.93000030517578,-142660.0,-286685.0,-162286.25,-310.0799865722656,191.52000427246094,383.0400085449219
2061,257415.8831754,-155.06199645996094,-1053.89697265625,-5.368000030517578,-64417.5,-286685.0,-62317.5,-148.9600067138672,139.83999633789062,459.0400085449219
2062,257415.9969549,-147.1929931640625,-1082.9940185546875,-63.5620002746582,-122981.25,-286685.0,-56367.5,-25.84000015258789,129.1999969482422,442.32000732421875
2063,257416.03274,-108.64099884033203,-1263.98095703125,-110.65399932861328,-181142.5,-255587.5,-99303.75,80.55999755859375,95.76000213623047,381.5199890136719
2064,257416.084515,-113.03299713134766,-1143.2010498046875,-25.19300079345703,-130523.75,-182183.75,-75652.5,121.5999984741211,72.95999908447266,370.8800048828125
2065,257416.1148804,-107.90899658203125,-986.4310302734375,-8.539999961853027,15155.0,-3447.5,-72318.75,123.12000274658203,57.7599983215332,348.0799865722656
2066,257416.1597429,-141.52000427246094,-1002.0469970703125,-70.51599884033203,106303.75,93248.75,-39200.0,103.36000061035156,72.95999908447266,343.5199890136719
2067,257416.2477376,-222.8939971923828,-876.5089721679688,-87.9010009765625,80123.75,-252525.0,10167.5,121.5999984741211,129.1999969482422,346.55999755859375
2068,257416.2732429,-119.43800354003906,-1048.89501953125,-404.67401123046875,45167.5,-286685.0,-80377.5,203.67999267578125,155.0399932861328,220.39999389648438
2069,257416.4961444,-122.12200164794922,-857.0499877929688,-97.1729965209961,25410.0,-126603.75,15452.5,229.52000427246094,179.36000061035156,174.8000030517578
2070,257416.5550749,-75.27400207519531,-898.468994140625,-87.83999633789062,126595.0,243013.75,23476.25,224.9600067138672,164.16000366210938,185.44000244140625
2071,257416.6075179,74.66400146484375,-1464.9150390625,98.20999908447266,-145565.0,-103897.5,9143.75,241.67999267578125,153.52000427246094,199.1199951171875
2072,257416.6401339,-346.5409851074219,-1164.7340087890625,262.9100036621094,153326.25,-10543.75,-54993.75,247.75999450683594,161.1199951171875,190.0
2073,257416.6639714,-100.6500015258789,-950.5020141601562,-137.73800659179688,133026.25,275336.25,92767.5,235.60000610351562,168.72000122070312,203.67999267578125
2074,257416.6761925,-355.1419982910156,-935.801025390625,334.8290100097656,-87123.75,-37922.5,-178613.75,209.75999450683594,197.60000610351562,279.67999267578125
2075,257416.7030838,-40.38199996948242,-708.3930053710938,-584.0750122070312,59228.75,-286685.0,-69081.25,232.55999755859375,199.1199951171875,176.32000732421875
2076,257416.7292984,2.622999906539917,-1108.18701171875,-83.447998046875,-31473.75,205450.0,19958.75,215.83999633789062,218.8800048828125,164.16000366210938
2077,257416.8111513,-162.3209991455078,-1105.8079833984375,214.9029998779297,83711.25,-28070.0,30896.25,211.27999877929688,214.32000732421875,190.0
2078,257416.8382846,-206.48500061035156,-1184.802978515625,-38.49100112915039,-48483.75,-209921.25,108683.75,247.75999450683594,212.8000030517578,171.75999450683594
2079,257416.8667888,65.39199829101562,-959.468994140625,467.5039978027344,-75372.5,-243775.0,48300.0,302.4800109863281,170.24000549316406,71.44000244140625
2080,257417.2711434,-192.51600646972656,-925.3699951171875,457.19500732421875,-22470.0,-252061.25,102252.5,320.7200012207031,150.47999572753906,-27.360000610351562
2081,257417.7436722,334.8290100097656,-650.3820190429688,-7.564000129699707,44528.75,-19993.75,3281.25,299.44000244140625,83.5999984741211,-123.12000274658203
2082,257417.8425055,-235.8260040283203,-994.9710083007812,156.28199768066406,30817.5,3867.5,5092.5,302.4800109863281,74.4800033569336,-142.8800048828125
2083,257417.8921387,-238.81500244140625,-923.3569946289062,182.4510040283203,58406.25,-34291.25,-68538.75,310.0799865722656,95.76000213623047,-139.83999633789062
2084,257417.8954377,-185.3179931640625,-898.530029296875,42.76100158691406,43758.75,-64618.75,-23082.5,282.7200012207031,91.19999694824219,-182.39999389648438
2085,257417.8974573,-149.8159942626953,-751.6420288085938,-138.28700256347656,-49962.5,-2021.25,8916.25,247.75999450683594,94.23999786376953,-209.75999450683594
2086,257417.9037037,-126.33100128173828,-707.5390014648438,-195.80999755859375,-92242.5,178526.25,13273.75,262.9599914550781,147.44000244140625,-124.63999938964844
2087,257417.90573,-185.01300048828125,-1617.4759521484375,63.867000579833984,-172436.25,229390.0,123392.5,278.1600036621094,152.0,-25.84000015258789
2088,257417.9075326,-180.62100219726562,-1468.4530029296875,-341.1730041503906,-145582.5,168210.0,125571.25,252.32000732421875,127.68000030517578,150.47999572753906
2089,257417.9121417,-198.00599670410156,-1061.5830078125,-165.4320068359375,101876.25,142782.5,-7481.25,224.9600067138672,103.36000061035156,171.75999450683594
2090,257417.9172465,-137.73800659179688,-1019.9199829101562,-42.638999938964844,76413.75,204907.5,16231.25,215.83999633789062,133.75999450683594,214.32000732421875
2091,257417.9178336,-92.5979995727539,-904.6909790039062,-56.303001403808594,15155.0,214856.25,47687.5,167.1999969482422,133.75999450683594,281.20001220703125
2092,257417.9212371,-140.54400634765625,-1133.6240234375,-59.5359992980957,14980.0,192141.25,70288.75,126.16000366210938,120.08000183105469,299.44000244140625
2093,257417.9240218,-159.45399475097656,-909.2050170898438,-40.992000579833984,12127.5,-32182.5,84980.0,114.0,130.72000122070312,334.3999938964844
2094,257417.9292052,-183.9759979248047,-1088.362060546875,-117.48600006103516,-12337.5,-276053.75,-65135.0,153.52000427246094,103.36000061035156,296.3999938964844
2095,257417.9296414,-173.30099487304688,-1037.427001953125,-104.55400085449219,-42428.75,-286685.0,-74392.5,211.27999877929688,130.72000122070312,212.8000030517578
2096,257417.9340419,-183.1219940185547,-930.677001953125,-139.26300048828125,-43321.25,-286685.0,-67270.0,253.83999633789062,153.52000427246094,112.4800033569336
2097,257417.935886,-221.97900390625,-1009.3060302734375,-95.22100067138672,-71855.0,-225400.0,-51152.5,255.36000061035156,161.1199951171875,89.68000030517578
2098,257417.938001,-208.86399841308594,-1122.948974609375,-115.96099853515625,-16406.25,-99470.0,2240.0,232.55999755859375,162.63999938964844,12.15999984741211
2099,257417.9415302,-213.31700134277344,-948.6719970703125,-46.42100143432617,9248.75,-39733.75,13676.25,223.44000244140625,165.67999267578125,-21.280000686645508
2100,257417.944063,-105.6520004272461,-933.8489990234375,59.779998779296875,1347.5,-135292.5,19153.75,228.0,161.1199951171875,-24.31999969482422
2101,257417.9642228,-84.79000091552734,-1067.2559814453125,-145.24099731445312,37082.5,43006.25,23782.5,232.55999755859375,138.32000732421875,-62.31999969482422
2102,257417.9647216,-84.9729995727539,-1025.166015625,-69.17400360107422,31937.5,50540.0,-1076.25,255.36000061035156,144.39999389648438,-57.7599983215332
2103,257418.0188802,-130.5399932861328,-1218.657958984375,7.502999782562256,34930.0,52438.75,-32576.25,226.47999572753906,144.39999389648438,-33.439998626708984
2104,257418.0535479,-192.27200317382812,-1045.7230224609375,-135.29800415039062,-7682.5,-21840.0,-19425.0,223.44000244140625,142.8800048828125,-13.680000305175781
2105,257418.1057413,-187.9409942626953,-899.5670166015625,-114.00900268554688,-58808.75,-134408.75,-1986.25,214.32000732421875,135.27999877929688,-31.920000076293945
2106,257418.1419016,-208.00999450683594,-950.135986328125,-93.08599853515625,-68433.75,-187626.25,31981.25,215.83999633789062,133.75999450683594,-47.119998931884766
2107,257418.3499676,-195.9320068359375,-947.0859985351562,-87.59600067138672,-37397.5,-166468.75,18340.0,200.63999938964844,124.63999938964844,-69.91999816894531
2108,257418.6363906,-189.95399475097656,-996.6179809570312,-141.03199768066406,-26398.75,-97816.25,27361.25,188.47999572753906,101.83999633789062,-110.95999908447266
2109,257418.8326463,-178.1199951171875,-1019.614990234375,-128.40499877929688,-26836.25,30493.75,40495.0,185.44000244140625,107.91999816894531,-123.12000274658203
2110,257419.4448964,-160.42999267578125,-978.8670043945312,-83.81400299072266,-8732.5,80955.0,28201.25,212.8000030517578,103.36000061035156,-91.19999694824219
2111,257419.7761414,-211.7310028076172,-974.1090087890625,-44.04199981689453,20702.5,86598.75,-6641.25,221.9199981689453,104.87999725341797,-71.44000244140625
2112,257419.8061745,862.4180297851562,-562.9080200195312,-632.447998046875,66648.75,90536.25,38701.25,-276.6400146484375,-170.24000549316406,380.0
2113,257419.8236241,679.052001953125,-680.1500244140625,-410.34698486328125,133962.5,145547.5,-4515.0,-308.55999755859375,-150.47999572753906,364.79998779296875
2114,257419.8288517,593.0419921875,-808.0059814453125,-363.98699951171875,-14420.0,91673.75,-19530.0,-355.67999267578125,-110.95999908447266,329.8399963378906
2115,257419.8525376,522.4650268554688,-449.9360046386719,-326.71600341796875,-138451.25,60165.0,-112402.5,-361.760009765625,-165.67999267578125,322.239990234375
2116,257419.8601297,570.0449829101562,-504.0429992675781,-491.90399169921875,-87465.0,117215.0,-54442.5,-393.67999267578125,-224.9600067138672,267.5199890136719
2117,257419.8619133,-247.78199768066406,-1028.886962890625,-69.052001953125,-10255.0,6405.0,-109716.25,229.52000427246094,110.95999908447266,-25.84000015258789
2118,257419.8662454,-353.9830017089844,-947.9400024414062,-54.229000091552734,1330.0,-33836.25,-117101.25,202.16000366210938,147.44000244140625,-27.360000610351562
2119,257419.8684011,-270.2909851074219,-893.8939819335938,-98.27100372314453,-25760.0,-103425.0,74436.25,190.0,145.9199981689453,-57.7599983215332
2120,257419.8715033,-162.7480010986328,-1014.97900390625,-85.15599822998047,-26013.75,-81278.75,132938.75,212.8000030517578,132.24000549316406,-62.31999969482422
2121,257419.8789552,-46.36000061035156,-1124.291015625,-176.656005859375,39900.0,94955.0,58222.5,235.60000610351562,92.72000122070312,-34.959999084472656
2122,257419.882302,6.5879998207092285,-1051.6400146484375,-25.010000228881836,-29443.75,66640.0,-60803.75,246.24000549316406,88.16000366210938,-1.5199999809265137
2123,257419.8837118,-316.4679870605469,-920.9169921875,-165.5540008544922,-61530.0,6370.0,-107712.5,240.16000366210938,107.91999816894531,16.719999313354492
2124,257419.8921018,-125.1719970703125,-961.5430297851562,-237.41200256347656,-5696.25,51388.75,-36286.25,215.83999633789062,129.1999969482422,24.31999969482422
2125,257419.8938331,-52.70399856567383,-1046.3330078125,-403.27099609375,-15207.5,56752.5,-39331.25,221.9199981689453,136.8000030517578,41.040000915527344
2126,257419.9030805,-102.90699768066406,-979.6599731445312,-254.55299377441406,8898.75,49131.25,-29610.0,200.63999938964844,148.9600067138672,54.720001220703125
2127,257419.9119897,108.94599914550781,-1140.0899658203125,-223.99200439453125,-47591.25,109961.25,72572.5,186.9600067138672,153.52000427246094,68.4000015258789
2128,257419.9156207,-92.1709976196289,-1019.614990234375,-197.51800537109375,-1881.25,88978.75,-1163.75,212.8000030517578,130.72000122070312,127.68000030517578
2129,257419.9197216,-61.97600173950195,-986.4310302734375,-217.89199829101562,-60138.75,164193.75,44178.75,185.44000244140625,138.32000732421875,156.55999755859375
2130,257419.9216758,-103.27300262451172,-1082.1400146484375,-191.41799926757812,-18655.0,252752.5,32453.75,170.24000549316406,121.5999984741211,214.32000732421875
2131,257419.9239626,-132.43099975585938,-1078.6629638671875,-486.1090087890625,-17482.5,257110.0,48597.5,120.08000183105469,109.44000244140625,299.44000244140625
2132,257419.9291948,-201.23899841308594,-991.5549926757812,-245.95199584960938,-81576.25,286685.0,92610.0,44.08000183105469,91.19999694824219,335.9200134277344
2133,257419.9295364,152.19500732421875,-1146.800048828125,-273.5849914550781,-200891.25,275030.0,-47635.0,-104.87999725341797,39.52000045776367,407.3599853515625
2134,257419.9298644,297.4360046386719,-605.4860229492188,-557.906005859375,-286685.0,286510.0,220386.25,-173.27999877929688,-56.2400016784668,418.0
2135,257419.9301788,570.0449829101562,-504.0429992675781,-491.90399169921875,-87465.0,117215.0,-54442.5,-393.67999267578125,-224.9600067138672,267.5199890136719
2136,257419.9304953,722.239990234375,-293.47100830078125,-445.4830017089844,-43050.0,67243.75,-41781.25,-407.3599853515625,-252.32000732421875,253.83999633789062
2137,257419.956277,614.27001953125,-406.0159912109375,-406.5039978027344,4103.75,-15058.75,7376.25,-421.0400085449219,-259.9200134277344,237.1199951171875
2138,257420.0053601,631.655029296875,-544.0590209960938,-555.77099609375,-37126.25,-68188.75,-47276.25,-407.3599853515625,-269.0400085449219,244.72000122070312
2139,257420.0413148,632.0819702148438,-388.9360046386719,-595.4210205078125,-119288.75,17421.25,-166005.0,-383.0400085449219,-294.8800048828125,237.1199951171875
2140,257420.0643663,536.7999877929688,-238.93699645996094,-252.11300659179688,73185.0,-80946.25,-167020.0,-338.9599914550781,-337.44000244140625,215.83999633789062
2141,257420.1329271,780.31201171875,132.91900634765625,-655.8109741210938,35026.25,-64758.75,-165786.25,-285.760009765625,-345.0400085449219,240.16000366210938
2142,257420.1707102,603.9000244140625,107.60399627685547,-375.1499938964844,-18532.5,2581.25,-57513.75,-259.9200134277344,-366.32000732421875,234.0800018310547
2143,257420.2462173,773.1749877929688,170.0679931640625,-438.5899963378906,-9266.25,-19276.25,-18480.0,-249.27999877929688,-366.32000732421875,240.16000366210938
2144,257420.2686498,816.6680297851562,191.35699462890625,-606.7059936523438,-29557.5,-139230.0,-94342.5,-214.32000732421875,-380.0,235.60000610351562
2145,257420.3330328,713.2119750976562,408.8219909667969,-786.7780151367188,15618.75,-56105.0,-93012.5,-152.0,-389.1199951171875,232.55999755859375
2146,257420.3705123,724.5579833984375,416.9960021972656,-791.4749755859375,-7840.0,-22872.5,-34991.25,-147.44000244140625,-395.20001220703125,252.32000732421875
2147,257420.4411789,595.4210205078125,308.2330017089844,-783.8499755859375,49822.5,6903.75,-12162.5,-120.08000183105469,-376.9599914550781,256.8800048828125
2148,257420.4876737,615.1240234375,283.1619873046875,-787.6320190429688,143570.0,43347.5,39331.25,-127.68000030517578,-367.8399963378906,252.32000732421875
2149,257420.5204146,574.3150024414062,15.371999740600586,-551.6229858398438,111370.0,39821.25,34973.75,-156.55999755859375,-322.239990234375,320.7200012207031
2150,257420.5748808,697.5349731445312,165.73699951171875,-807.5789794921875,114861.25,-673.75,39025.0,-158.0800018310547,-307.0400085449219,322.239990234375
2151,257420.6165378,658.4949951171875,-145.54600524902344,-640.4390258789062,97973.75,96775.0,60453.75,-185.44000244140625,-258.3999938964844,369.3599853515625
2152,257420.6886705,563.822998046875,41.84600067138672,280.1730041503906,177870.0,-198590.0,13510.0,-199.1199951171875,-224.9600067138672,369.3599853515625
2153,257420.8412805,593.8350219726562,-632.7529907226562,-1407.27001953125,-2975.0,51152.5,-102182.5,-91.19999694824219,-191.52000427246094,399.760009765625
2154,257421.1481363,518.7440185546875,16.104000091552734,-963.1290283203125,-49945.0,66018.75,-82713.75,-95.76000213623047,-182.39999389648438,396.7200012207031
2155,257421.1801704,553.7579956054688,-289.5060119628906,-692.1060180664062,89573.75,56901.25,199263.75,-129.1999969482422,-185.44000244140625,387.6000061035156
2156,257421.2133783,621.2849731445312,-615.06298828125,-626.1649780273438,50172.5,22863.75,158558.75,-174.8000030517578,-139.83999633789062,396.7200012207031
2157,257421.3218715,353.5559997558594,-493.489990234375,-451.5830078125,58126.25,-109322.5,115517.5,-162.63999938964844,-150.47999572753906,411.9200134277344
2158,257421.3297001,335.1340026855469,-780.3729858398438,-942.9990234375,-26897.5,-70210.0,216133.75,-127.68000030517578,-136.8000030517578,376.9599914550781
2159,257421.3312521,358.7409973144531,-757.9860229492188,-1011.4409790039062,22846.25,46637.5,115701.25,-120.08000183105469,-147.44000244140625,402.79998779296875
2160,257421.3350798,448.5329895019531,-640.927001953125,-725.3510131835938,7367.5,124530.0,92487.5,-158.0800018310547,-138.32000732421875,387.6000061035156
2161,257421.3497513,552.6599731445312,-594.322998046875,-635.010009765625,43.75,145372.5,-9800.0,-209.75999450683594,-129.1999969482422,393.67999267578125
2162,257421.352726,358.1919860839844,-659.4710083007812,-538.2639770507812,47215.0,65931.25,-36548.75,-243.1999969482422,-130.72000122070312,395.20001220703125
2163,257421.4026582,425.1090087890625,-484.8890075683594,-470.0660095214844,-31010.0,-102112.5,7481.25,-234.0800018310547,-124.63999938964844,393.67999267578125
2164,257421.7803682,241.19400024414062,-864.3090209960938,-612.3790283203125,95147.5,80202.5,76947.5,-240.16000366210938,-121.5999984741211,396.7200012207031
2165,257421.8109223,492.6969909667969,-519.8419799804688,-659.7150268554688,1452.5,150780.0,73753.75,-314.6400146484375,-107.91999816894531,367.8399963378906
2166,257421.9001441,580.0490112304688,-588.1010131835938,-496.7229919433594,-48300.0,74270.0,89713.75,-345.0400085449219,-97.27999877929688,342.0
2167,257421.9938092,438.6510009765625,-641.6589965820312,-353.61700439453125,1085.0,38465.0,82328.75,-363.2799987792969,-103.36000061035156,328.32000732421875
2168,257422.0181538,351.72601318359375,-695.4609985351562,-584.197021484375,-124810.0,-104667.5,144200.0,-358.7200012207031,-88.16000366210938,338.9599914550781
2169,257422.0196326,472.8110046386719,-952.8809814453125,-564.0059814453125,-32943.75,-23362.5,22741.25,-337.44000244140625,-88.16000366210938,354.1600036621094
2170,257422.0207738,317.1390075683594,-773.052978515625,-590.47998046875,43155.0,28463.75,-5153.75,-343.5199890136719,-97.27999877929688,364.79998779296875
2171,257422.021329,369.5379943847656,-726.93701171875,-556.2589721679688,33101.25,-20746.25,22846.25,-349.6000061035156,-89.68000030517578,355.67999267578125
2172,257422.0309036,447.739990234375,-783.7890014648438,-426.572998046875,141540.0,-33486.25,-28997.5,-334.3999938964844,-68.4000015258789,342.0
2173,257422.0329136,354.22698974609375,-870.1649780273438,-245.09800720214844,162977.5,-203665.0,-39383.75,-314.6400146484375,-3.0399999618530273,363.2799987792969
2174,257422.034807,217.89199829101562,-775.3709716796875,-224.78500366210938,158208.75,-255797.5,-29566.25,-253.83999633789062,19.760000228881836,378.4800109863281
2175,257422.0367991,-18.97100067138672,-1015.5280151367188,-282.7349853515625,-12031.25,-32270.0,-3683.75,-199.1199951171875,38.0,405.8399963378906
2176,257422.0427476,-47.94599914550781,-1009.1840209960938,-209.53500366210938,-8723.75,5311.25,20002.5,-203.67999267578125,41.040000915527344,389.1199951171875
2177,257422.0465951,-35.74599838256836,-942.510986328125,-336.90301513671875,-22207.5,-33005.0,110110.0,-199.1199951171875,53.20000076293945,398.239990234375
2178,257422.0607572,307.44000244140625,-999.7899780273438,-230.27499389648438,78566.25,-45281.25,29898.75,-173.27999877929688,56.2400016784668,380.0
2179,257422.0664511,-48.861000061035156,-1054.81201171875,-393.7550048828125,50758.75,21822.5,7840.0,-168.72000122070312,86.63999938964844,393.67999267578125
2180,257422.1164996,-45.07899856567383,-1142.89599609375,-279.07501220703125,-9660.0,11427.5,75337.5,-145.9199981689453,98.80000305175781,395.20001220703125
2181,257422.1395,-101.26000213623047,-1106.906005859375,-279.50201416015625,9450.0,11987.5,125938.75,-165.67999267578125,91.19999694824219,399.760009765625
2182,257422.1777278,-35.685001373291016,-1038.219970703125,-188.73399353027344,69335.0,19556.25,42726.25,-139.83999633789062,86.63999938964844,389.1199951171875
2183,257422.2248576,-173.6060028076172,-1094.583984375,-171.04400634765625,42525.0,12696.25,41930.0,-142.8800048828125,97.27999877929688,367.8399963378906
2184,257422.2722469,-148.3520050048828,-991.5549926757812,-73.93199920654297,-38823.75,30275.0,64190.0,-147.44000244140625,121.5999984741211,381.5199890136719
